MAG_id	dataset_id	sample_id	SGB_id	unknown	assigned_taxonomy_level	superkingdom	phylum	class	order	family	genus	species	genome_size	n_contigs	N50	completeness	contamination	GC_content
WalshL_xxxx__O12__bin.4	WalshL_xxxx	O12	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2354132	60	69964	99.62264151	4.528301887	0.350253936
WalshL_xxxx__O6__bin.3	WalshL_xxxx	O6	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1949121	278	10025	80.48589342	1.724137931	0.351504088
WalshL_xxxx__O7__bin.4	WalshL_xxxx	O7	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2143235	329	8741	89.20327992	2.588383838	0.347860594
WalshL_xxxx__O8__bin.3	WalshL_xxxx	O8	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2231711	476	5707	88.46616828	2.083333333	0.348630266
WalshL_xxxx__O9__bin.5	WalshL_xxxx	O9	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1852533	296	7941	77.06896552	2.586206897	0.351126269
WalshL_xxxx__P10__bin.6	WalshL_xxxx	P10	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2336782	212	20137	99.62264151	0.691823899	0.351134167
WalshL_xxxx__P2__bin.3	WalshL_xxxx	P2	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1673846	413	4836	65.54336468	1.724137931	0.352107661
WalshL_xxxx__P6__bin.3	WalshL_xxxx	P6	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2212763	409	6858	91.10750361	1.748330075	0.350785421
WalshL_xxxx__R10__bin.1	WalshL_xxxx	R10	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2228109	226	15175	91.84151819	1.111111111	0.349100515
WalshL_xxxx__R12__bin.2	WalshL_xxxx	R12	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1757322	373	5670	69.62382445	1.724137931	0.347363773
WalshL_xxxx__R6__bin.2	WalshL_xxxx	R6	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1729532	29	104991	79.24528302	0.188679245	0.352325947
WalshL_xxxx__R7__bin.2	WalshL_xxxx	R7	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1372688	21	92297	53.03030303	0.0	0.34826195
WalshL_xxxx__R8__bin.1	WalshL_xxxx	R8	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1870122	26	141420	77.65151515	0.189393939	0.349549388
WalshL_xxxx__R9__bin.6	WalshL_xxxx	R9	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1318955	25	130538	62.83018868	0.0	0.353069665
WalshL_xxxx__S1__bin.2	WalshL_xxxx	S1	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2150596	411	7139	84.53406869	2.05537518	0.347177713
WalshL_xxxx__S2__bin.3	WalshL_xxxx	S2	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1899728	298	8275	87.69631802	3.472222222	0.349904302
WalshL_xxxx__S3__bin.1	WalshL_xxxx	S3	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1956271	338	7523	84.42461904	2.998737374	0.346907458
WalshL_xxxx__S4__bin.3	WalshL_xxxx	S4	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2135094	109	31638	94.54952753	0.378787879	0.350729289
WalshL_xxxx__S5__bin.3	WalshL_xxxx	S5	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2036360	189	14194	90.37193785	1.515151515	0.348888703
WalshL_xxxx__S6__bin.2	WalshL_xxxx	S6	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2425035	134	33909	99.62264151	0.691823899	0.350290202
WalshL_xxxx__S7__bin.3	WalshL_xxxx	S7	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2302799	66	74865	99.62264151	1.06918239	0.350797877
WalshL_xxxx__U-2-11__bin.3	WalshL_xxxx	U-2-11	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1931605	49	79907	88.30188679	0.188679245	0.351666619
WalshL_xxxx__U-2-12__bin.2	WalshL_xxxx	U-2-12	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1844497	43	83741	81.50943396	0.188679245	0.350613745
WalshL_xxxx__V11__bin.2	WalshL_xxxx	V11	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2247768	355	9110	97.39892183	0.503144654	0.35104735
WalshL_xxxx__V12__bin.1	WalshL_xxxx	V12	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2385785	210	19660	96.56603774	1.006289308	0.348990793
WalshL_xxxx__V3__bin.1	WalshL_xxxx	V3	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1627016	503	3519	69.15633423	1.446540881	0.358641833
WalshL_xxxx__V4__bin.1	WalshL_xxxx	V4	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2305204	335	10238	96.60377358	0.691823899	0.35214584
WalshL_xxxx__V7__bin.1	WalshL_xxxx	V7	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2404783	113	37948	99.24528302	1.006289308	0.34893086
WalshL_xxxx__V8__bin.4	WalshL_xxxx	V8	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2333990	92	44587	99.24528302	0.566037736	0.35090853
WalshL_xxxx__W4__bin.2	WalshL_xxxx	W4	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2140066	52	75478	92.45283019	0.188679245	0.350045746
WalshL_xxxx__W8__bin.1	WalshL_xxxx	W8	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1436093	45	62492	59.09090909	0.0	0.348749002
WalshL_xxxx__I11__bin.1	WalshL_xxxx	I11	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2263243	38	92295	100.0	0.377358491	0.350627396
WalshL_xxxx__I3__bin.4	WalshL_xxxx	I3	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2256179	42	92295	100.0	0.377358491	0.350524936
WalshL_xxxx__I4__bin.4	WalshL_xxxx	I4	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2221822	46	74924	100.0	0.0	0.350988513
WalshL_xxxx__I7__bin.4	WalshL_xxxx	I7	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2238720	36	92295	100.0	0.754716981	0.35078125
WalshL_xxxx__J12__bin.1	WalshL_xxxx	J12	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2352682	41	107167	99.62264151	0.188679245	0.351088247
WalshL_xxxx__J7__bin.2	WalshL_xxxx	J7	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2246869	40	92295	100.0	0.377358491	0.350861132
WalshL_xxxx__J9__bin.1	WalshL_xxxx	J9	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2211641	41	92295	99.24528302	0.754716981	0.350795631
WalshL_xxxx__k11__bin.1	WalshL_xxxx	k11	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2353789	42	83620	98.86792453	0.566037736	0.350942672
WalshL_xxxx__k12__bin.1	WalshL_xxxx	k12	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2369281	41	104991	99.62264151	0.566037736	0.351252131
WalshL_xxxx__k1__bin.2	WalshL_xxxx	k1	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2365632	43	107167	99.62264151	0.943396226	0.351311616
WalshL_xxxx__L11__bin.2	WalshL_xxxx	L11	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2245672	48	76507	100.0	0.0	0.351068633
WalshL_xxxx__L12__bin.2	WalshL_xxxx	L12	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2227634	37	91919	100.0	0.754716981	0.350779347
WalshL_xxxx__L1__bin.5	WalshL_xxxx	L1	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2373839	46	104991	99.62264151	0.188679245	0.351004849
WalshL_xxxx__M1__bin.2	WalshL_xxxx	M1	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2234721	40	92296	100.0	0.0	0.350748035
WalshL_xxxx__M2__bin.2	WalshL_xxxx	M2	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2237602	60	68370	100.0	0.0	0.351531684
WalshL_xxxx__M6__bin.2	WalshL_xxxx	M6	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2256001	61	72726	100.0	0.754716981	0.350346476
WalshL_xxxx__M7__bin.1	WalshL_xxxx	M7	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1575254	28	78642	76.60377358	0.0	0.352923402
WalshL_xxxx__M8__bin.1	WalshL_xxxx	M8	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2257161	62	70142	100.0	0.754716981	0.350415411
WalshL_xxxx__P1__bin.4	WalshL_xxxx	P1	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2232610	37	92295	100.0	0.0	0.350715082
WalshL_xxxx__P7__bin.1	WalshL_xxxx	P7	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2199690	34	92295	99.24528302	0.754716981	0.350773518
WalshL_xxxx__P8__bin.2	WalshL_xxxx	P8	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2229046	56	68370	100.0	0.0	0.351256547
WalshL_xxxx__P9__bin.2	WalshL_xxxx	P9	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2209391	54	77818	99.24528302	0.377358491	0.350792141
WalshL_xxxx__Q1__bin.10	WalshL_xxxx	Q1	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2320389	41	107167	99.62264151	0.566037736	0.350864446
WalshL_xxxx__Q6__bin.1	WalshL_xxxx	Q6	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2387888	45	92297	98.86792453	0.566037736	0.350623647
WalshL_xxxx__Q7__bin.1	WalshL_xxxx	Q7	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2369138	41	106167	98.86792453	0.566037736	0.350646944
WalshL_xxxx__Q8__bin.1	WalshL_xxxx	Q8	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2321273	46	104991	98.86792453	0.691823899	0.350631744
WalshL_xxxx__Q9__bin.1	WalshL_xxxx	Q9	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2321648	39	104991	98.86792453	0.188679245	0.350353714
WalshL_xxxx__S8__bin.4	WalshL_xxxx	S8	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2403630	55	92299	99.62264151	0.943396226	0.350428311
WalshL_xxxx__S9__bin.5	WalshL_xxxx	S9	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2393763	53	92297	99.62264151	1.06918239	0.350482901
WalshL_xxxx__V1__bin.3	WalshL_xxxx	V1	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2286092	56	75478	99.24528302	0.188679245	0.350161323
WalshL_xxxx__V2__bin.1	WalshL_xxxx	V2	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2353559	58	75478	99.24528302	0.628930818	0.349136775
WalshL_xxxx__W10__bin.1	WalshL_xxxx	W10	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2280848	55	75478	99.24528302	0.188679245	0.350277178
WalshL_xxxx__W3__bin.1	WalshL_xxxx	W3	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2336155	105	35814	99.24528302	0.188679245	0.350371444
WalshL_xxxx__W7__bin.2	WalshL_xxxx	W7	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2278425	61	72968	99.24528302	0.188679245	0.350659776
WalshL_xxxx__W9__bin.1	WalshL_xxxx	W9	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2286185	55	75478	99.24528302	0.188679245	0.35030236
WalshL_xxxx__A6__bin.4	WalshL_xxxx	A6	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1373574	302	5641	86.47266314	0.529100529	0.384476555
WalshL_xxxx__B12__bin.5	WalshL_xxxx	B12	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1153188	315	4051	77.25119678	2.377863929	0.385593676
WalshL_xxxx__O3__bin.7	WalshL_xxxx	O3	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1027497	347	3259	60.95081641	1.499118166	0.383218637
WalshL_xxxx__O4__bin.2	WalshL_xxxx	O4	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	953317	38	42412	50.79365079	0.0	0.379960706
WalshL_xxxx__O5__bin.3	WalshL_xxxx	O5	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1630262	103	26534	95.76719577	0.0	0.378634845
WalshL_xxxx__S11__bin.2	WalshL_xxxx	S11	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1504043	296	6661	93.38624339	0.0	0.382977747
WalshL_xxxx__S12__bin.3	WalshL_xxxx	S12	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1858540	137	22264	100.0	0.176366843	0.377903623
WalshL_xxxx__T1__bin.1	WalshL_xxxx	T1	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1798534	148	17466	98.14814815	0.705467372	0.379963348
WalshL_xxxx__F5__bin.5	WalshL_xxxx	F5	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1155047	335	3827	73.51382304	0.330687831	0.382646767
WalshL_xxxx__G2__bin.1	WalshL_xxxx	G2	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1076770	323	3773	68.49504111	0.0	0.383198826
WalshL_xxxx__G4__bin.1	WalshL_xxxx	G4	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1406782	310	5595	89.42680776	0.529100529	0.381681739
WalshL_xxxx__J1__bin.2	WalshL_xxxx	J1	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1702628	122	21483	100.0	0.0	0.37988627
WalshL_xxxx__k10__bin.5	WalshL_xxxx	k10	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1027937	40	40544	53.96825397	0.0	0.380714966
WalshL_xxxx__N7__bin.4	WalshL_xxxx	N7	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1650422	131	21716	98.41269841	0.0	0.378604987
WalshL_xxxx__N8__bin.3	WalshL_xxxx	N8	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1767942	107	32660	100.0	0.0	0.377306495
WalshL_xxxx__N9__bin.3	WalshL_xxxx	N9	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1749809	75	46779	100.0	0.0	0.377102301
WalshL_xxxx__P2__bin.2	WalshL_xxxx	P2	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1020824	313	3343	60.52631579	1.754385965	0.383574446
WalshL_xxxx__P6__bin.1	WalshL_xxxx	P6	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1503092	303	5712	91.72335601	1.322751323	0.381128367
WalshL_xxxx__S2__bin.1	WalshL_xxxx	S2	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	945487	237	4369	63.15789474	0.0	0.383914321
WalshL_xxxx__S4__bin.1	WalshL_xxxx	S4	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1595034	118	19494	98.94179894	0.0	0.37987278
WalshL_xxxx__S5__bin.2	WalshL_xxxx	S5	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1537247	95	22565	95.41446208	0.0	0.379167434
WalshL_xxxx__J12__bin.3	WalshL_xxxx	J12	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1693765	106	26345	97.88359788	0.0	0.379069115
WalshL_xxxx__k11__bin.2	WalshL_xxxx	k11	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1726947	142	20031	98.94179894	0.0	0.377906213
WalshL_xxxx__k12__bin.2	WalshL_xxxx	k12	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1750177	152	18734	99.47089947	0.0	0.379422196
WalshL_xxxx__k1__bin.1	WalshL_xxxx	k1	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1776258	198	15128	96.82539683	0.529100529	0.3795586
WalshL_xxxx__L11__bin.1	WalshL_xxxx	L11	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1588052	181	12981	98.67724868	0.529100529	0.381244443
WalshL_xxxx__L12__bin.1	WalshL_xxxx	L12	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1759322	101	34034	99.47089947	0.0	0.377035017
WalshL_xxxx__L1__bin.2	WalshL_xxxx	L1	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1682540	191	12919	96.2962963	0.264550265	0.380541919
WalshL_xxxx__M1__bin.1	WalshL_xxxx	M1	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1705499	204	12804	98.41269841	0.0	0.379664837
WalshL_xxxx__P7__bin.2	WalshL_xxxx	P7	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1497454	371	4766	85.87301587	0.048100048	0.382056477
WalshL_xxxx__P8__bin.4	WalshL_xxxx	P8	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1641655	269	7969	96.82539683	0.264550265	0.380952758
WalshL_xxxx__P9__bin.1	WalshL_xxxx	P9	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1720616	199	13128	98.94179894	0.0	0.379177574
WalshL_xxxx__V1__bin.1	WalshL_xxxx	V1	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1174284	353	3690	63.20786499	0.529100529	0.380407976
WalshL_xxxx__V2__bin.3	WalshL_xxxx	V2	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1634202	220	11409	97.61904762	0.529100529	0.381047753
WalshL_xxxx__A7__bin.4	WalshL_xxxx	A7	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1110190	308	4027	73.90652557	0.0	0.385912321
WalshL_xxxx__A8__bin.1	WalshL_xxxx	A8	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1624218	147	16172	96.64902998	1.058201058	0.379507554
WalshL_xxxx__A9__bin.3	WalshL_xxxx	A9	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1475666	265	7160	90.81128748	2.116402116	0.382939635
WalshL_xxxx__B8__bin.4	WalshL_xxxx	B8	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1558906	304	6727	95.14991182	0.396825397	0.38157336
WalshL_xxxx__B9__bin.5	WalshL_xxxx	B9	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1061023	329	3533	72.33846401	0.529100529	0.38543745
WalshL_xxxx__C1__bin.1	WalshL_xxxx	C1	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1341880	374	4231	73.50523005	0.264550265	0.381002027
WalshL_xxxx__F6__bin.1	WalshL_xxxx	F6	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1781390	15	216861	92.06349206	0.0	0.376137735
WalshL_xxxx__F9__bin.2	WalshL_xxxx	F9	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1119572	47	50485	54.38596491	0.0	0.373771406
